evaluation_run_id,timestamp_utc,phase,block,repetition,order_index,experiment_name,family,policy_set,architecture,role,bits,merkle_depth,composition_id,comparison_group,binding_mode,execution_mode,component_count,component_names,proving_system,constraints,witness_time_s,prove_time_s,verify_time_s,bundle_check_time_s,total_online_time_s,proof_size_bytes,public_size_bytes,proofs_ok,binding_ok,verification_ok,status,error
20260728T123050Z_paper_groth16,2026-07-28T12:37:25.393584+00:00,measured,1,2,23,linked_separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,commitment_linked,tx_tag,separate,2,linked_valid_limit_validity_32;linked_valid_limit_limit_32,groth16,2210,0.08493515100008153,0.6993728699999338,0.5547370560000218,2.5859999368549325e-06,1.339047662999974,1607,196,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:26.001489+00:00,measured,1,2,24,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.019596140999965428,0.3160696019999705,0.271591909000108,0.0,0.6072576520000439,808,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:26.557594+00:00,measured,1,2,25,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,92,0.02118848899999648,0.2807343499998751,0.2535519960001693,0.0,0.5554748350000409,806,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:27.345391+00:00,measured,1,2,26,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.04525174299988066,0.45946204599999874,0.2822789260001173,0.0,0.7869927149999967,807,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:28.196639+00:00,measured,1,2,27,token_policy_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_16,groth16,9685,0.051749189000020124,0.5163982290000604,0.28239652499996737,0.0,0.8505439430000479,806,260,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:28.811675+00:00,measured,1,2,28,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,200,0.022637701999883575,0.299449020000111,0.2923506939998788,0.0,0.6144374159998733,807,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:31.510297+00:00,measured,1,2,29,linked_separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,commitment_linked,tx_tag,separate,4,linked_account_budget_validity_32;linked_account_budget_transition_32;linked_account_budget_limit_32;linked_account_budget_budget_32,groth16,6333,0.2366901139998845,1.3893438629997945,1.0693639359999452,2.72200009021617e-06,2.6954006349997144,3221,444,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:32.086033+00:00,measured,1,2,30,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.021010114000091562,0.2853643949999878,0.2687519159999283,0.0,0.5751264250000077,803,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:32.931994+00:00,measured,1,2,31,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,8320,0.04097580999996353,0.5244272969998747,0.27971619400000236,0.0,0.8451193009998406,802,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:33.514129+00:00,measured,1,2,32,account_policy_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,64,,account_core_b64,baseline,shared_witness,monolithic,1,account_policy_core_64,groth16,666,0.022241662000169526,0.3039665909998348,0.2549866930000917,0.0,0.581194946000096,802,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:34.129447+00:00,measured,1,2,33,account_policy_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,32,,account_core_b32,baseline,shared_witness,monolithic,1,account_policy_core_32,groth16,346,0.02397853499996927,0.3206694170000901,0.26998069499995836,0.0,0.6146286470000177,805,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:36.472506+00:00,measured,1,2,34,separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,baseline,unbound,separate,4,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32;privacy_budget_32,groth16,617,0.07909782099977747,1.2043968439998025,1.0572590750000472,0.0,2.340753739999627,3218,38,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:38.267251+00:00,measured,1,2,35,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.06603393599993979,0.931479735000039,0.7955803160002688,0.0,1.7930939870002476,2416,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:38.872441+00:00,measured,1,2,36,state_transition_and_conservation_32,state_transition_and_conservation,pi_trans,account,individual_policy,32,,,,none,monolithic,1,state_transition_and_conservation_32,groth16,169,0.02133393500002967,0.2985349000000497,0.28467367899997953,0.0,0.6045425140000589,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:41.506769+00:00,measured,1,2,37,separate_token_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,8,token_bundle_b32_d8,baseline,unbound,separate,4,merkle_membership_depth_8;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,4953,0.12197616099979314,1.4250924709999708,1.0847968429998218,0.0,2.631865474999586,3226,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:44.397278+00:00,measured,1,2,38,linked_separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,separate,4,linked_token_bundle_membership_32_depth_16;linked_token_bundle_nullifier_32_depth_16;linked_token_bundle_validity_32_depth_16;linked_token_bundle_budget_32_depth_16,groth16,15434,0.23731145299984746,1.610256561000142,1.0382939199998873,2.8040001325280173e-06,2.8858647380000093,3216,1368,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:45.005519+00:00,measured,1,2,39,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,172,0.02039260399988052,0.32120280999993156,0.26601912000000993,0.0,0.607614533999822,804,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:47.788397+00:00,measured,1,2,40,separate_token_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,32,token_bundle_b32_d32,baseline,unbound,separate,4,merkle_membership_depth_32;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,17433,0.11543880099998205,1.6266511080000328,1.0386296209999273,0.0,2.780719529999942,3230,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:50.461227+00:00,measured,1,2,41,separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,baseline,unbound,separate,4,merkle_membership_depth_16;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,9113,0.12030302199991638,1.4990701599997465,1.051190222999594,0.0,2.670563404999257,3219,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:51.077033+00:00,measured,1,2,42,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,332,0.0217649999999594,0.3041002850000041,0.2892653049998444,0.0,0.6151305899998079,803,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:51.821385+00:00,measured,1,2,43,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.040270005999900604,0.42544794499985983,0.2768588340002225,0.0,0.7425767849999829,803,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:52.475887+00:00,measured,1,2,44,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.033879121999916606,0.348501264999868,0.27136235400007536,0.0,0.65374274099986,802,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:53.090046+00:00,measured,1,2,45,local_validity_and_operating_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,16,,valid_limit_b16,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_16,groth16,131,0.024040100999854985,0.3265507460000663,0.26257303500005946,0.0,0.6131638819999807,808,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:53.652605+00:00,measured,1,2,46,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,104,0.021364879000202563,0.2842432130000816,0.256347956999889,0.0,0.5619560490001732,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:54.225032+00:00,measured,1,3,1,account_policy_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,32,,account_core_b32,baseline,shared_witness,monolithic,1,account_policy_core_32,groth16,346,0.020739139999932377,0.2908263069998611,0.260228282000071,0.0,0.5717937289998645,802,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:54.877110+00:00,measured,1,3,2,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.022949363999941852,0.31870221299982404,0.30978798000001007,0.0,0.651439556999776,805,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:55.447827+00:00,measured,1,3,3,local_validity_and_operating_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,16,,valid_limit_b16,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_16,groth16,131,0.02089508099993509,0.28734310999993795,0.2618511179998677,0.0,0.5700893089997408,804,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:56.025540+00:00,measured,1,3,4,state_transition_and_conservation_64,state_transition_and_conservation,pi_trans,account,individual_policy,64,,,,none,monolithic,1,state_transition_and_conservation_64,groth16,329,0.022696366999980455,0.29102358499994807,0.2633737310000015,0.0,0.57709368299993,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:57.056377+00:00,measured,1,3,5,merkle_membership_depth_32,merkle_membership,pi_mem,token,individual_policy,,32,,,none,monolithic,1,merkle_membership_depth_32,groth16,16640,0.04171163700016223,0.7149827739999637,0.2733208319998539,0.0,1.0300152429999798,805,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:58.226308+00:00,measured,1,3,6,separate_valid_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,64,,valid_limit_b64,baseline,unbound,separate,2,local_financial_validity_64;operating_limit_64,groth16,532,0.042481983000016044,0.6120735819999936,0.5141488169999775,0.0,1.1687043819999872,1610,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:59.120261+00:00,measured,1,3,7,linked_token_bundle_monolithic_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,monolithic,1,linked_token_bundle_monolithic_32_depth_16,groth16,11114,0.06369931599988377,0.5387923680000313,0.2892217419998815,2.536000010877615e-06,0.8917159619998074,806,342,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:37:59.865556+00:00,measured,1,3,8,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.042724421999992046,0.4298157559999254,0.27215753800010134,0.0,0.7446977160000188,803,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:01.613463+00:00,measured,1,3,9,separate_account_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,16,,account_core_b16,baseline,unbound,separate,3,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16,groth16,237,0.06260474700025043,0.8815246589999788,0.8020663070001319,0.0,1.7461957130003611,2414,18,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:02.196200+00:00,measured,1,3,10,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,92,0.018032935000064754,0.2886067929998717,0.27543942299985247,0.0,0.5820791509997889,806,11,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:04.780621+00:00,measured,1,3,11,separate_token_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,8,token_bundle_b32_d8,baseline,unbound,separate,4,merkle_membership_depth_8;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,4953,0.1186688730001606,1.3973862170000757,1.066054111000085,0.0,2.5821092010003213,3221,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:05.401234+00:00,measured,1,3,12,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.022082309999859717,0.3285938359999818,0.26924800500000856,0.0,0.6199241509998501,803,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:07.219416+00:00,measured,1,3,13,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.063264854000181,0.9473382359999505,0.8059529869999551,0.0,1.8165560770000866,2417,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:07.790029+00:00,measured,1,3,14,privacy_budget_32,privacy_budget,pi_budget,account,individual_policy,32,,,,none,monolithic,1,privacy_budget_32,groth16,172,0.021424430000024586,0.2933927050000875,0.25516933900007643,0.0,0.5699864740001885,806,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:09.094294+00:00,measured,1,3,15,linked_separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,commitment_linked,tx_tag,separate,2,linked_valid_limit_validity_32;linked_valid_limit_limit_32,groth16,2210,0.08084500700010722,0.6721260239999083,0.549680404000128,2.6119998892681906e-06,1.3026540470000327,1609,196,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:09.666146+00:00,measured,1,3,16,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,92,0.02120528499995089,0.29396385599989117,0.2560941490000914,0.0,0.5712632899999335,803,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:10.248518+00:00,measured,1,3,17,account_policy_with_privacy_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_32,groth16,485,0.02406165500019597,0.2960724970000683,0.2616186430000198,0.0,0.5817527950002841,809,30,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:11.281768+00:00,measured,1,3,18,token_policy_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,32,token_bundle_b32_d32,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_32,groth16,18005,0.04823665699996127,0.7050319779998517,0.27907072100015284,0.0,1.0323393559999658,804,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:11.856117+00:00,measured,1,3,19,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.021306638000169187,0.2938744810001026,0.2585127340000781,0.0,0.5736938530003499,802,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:14.186187+00:00,measured,1,3,20,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,329,0.08080361199995423,1.2187662029996318,1.0284070700001848,0.0,2.327976884999771,3219,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:38:14.850342+00:00,measured,1,3,21,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,tx_tag,monolithic,1,linked_valid_limit_monolithic_32,groth16,1210,0.03955789200017534,0.34686343800012764,0.27687550699988606,2.350999920963659e-06,0.66329918800011,806,98,True,True,True,ok,
